task_id,department,corridor_id,zone_id,station_code,asset_type,severity,overdue_days,failure_count_90d,asset_age_years,asset_health_index,safety_critical,single_point_failure,redundancy_available,daily_passenger_trains,daily_freight_trains,freight_forecast_24h,traffic_density_index,train_conflict_count,nearest_available_block_hours,requested_block_duration_min,estimated_repair_duration_min,crew_count_required,material_readiness_pct,weather_risk,night_work,permit_ready,dependency_count,historical_delay_minutes,traction_load_pct,ohe_temperature_c,contact_wire_wear_pct,pantograph_interaction_risk,traction_power_interruptions_30d,criticality_score,priority_class,recommended_window
MT-005872,Engineering,C2-East,Zone-C,792,Bridge Component,2,29,1,9.9,35.3,0,1,1,54,17,10.5,100.0,4,20.0,111,110,9,49.6,0,1,1,0,18.2,35.2,41.1,26.8,17.2,0,100.0,CRITICAL,Next available safe block
MT-005873,TRD,C1-North,Zone-E,169,Section Insulator,4,7,0,25.0,40.6,0,0,0,43,14,10.4,77.6,4,24.7,145,164,5,96.9,0,0,1,1,20.1,75.8,39.7,67.8,58.8,1,100.0,CRITICAL,Next available safe block
MT-005874,S&T,C3-West,Zone-B,845,Point Machine,2,0,0,9.3,74.0,1,0,0,43,16,11.7,77.9,3,25.4,142,149,11,94.3,1,1,1,0,13.8,54.4,28.5,56.3,8.5,0,95.35,CRITICAL,Next available safe block
MT-005875,Engineering,C4-South,Zone-A,360,Rail Joint,3,8,1,12.4,60.6,1,0,1,36,12,11.5,73.3,4,14.3,114,152,8,63.9,0,1,1,2,14.9,35.8,23.6,38.2,33.3,2,100.0,CRITICAL,Next available safe block
MT-005876,Engineering,C4-South,Zone-D,631,Track Circuit,4,9,0,8.5,41.2,0,0,0,35,19,13.2,86.7,4,10.3,126,135,2,99.5,1,0,1,3,20.5,70.0,33.2,31.9,31.4,1,100.0,CRITICAL,Next available safe block
MT-005877,S&T,C3-West,Zone-C,495,Interlocking Module,1,9,1,8.5,70.3,1,0,1,38,15,20.0,66.7,3,11.1,33,61,4,100.0,0,0,1,1,11.0,60.7,37.1,30.0,29.4,1,75.01,HIGH,Within 72 hours
MT-005878,TRD,C1-North,Zone-C,457,OHE Insulator,5,7,1,19.7,45.7,1,0,1,43,15,14.3,87.9,5,16.5,94,106,2,71.9,2,0,1,0,24.2,79.1,33.1,69.0,58.7,3,98.7,CRITICAL,Next available safe block
MT-005879,TRD,C4-South,Zone-E,457,Isolator,1,0,1,12.5,87.4,1,0,0,42,15,12.1,73.1,4,15.6,24,46,8,71.8,1,0,1,0,13.9,58.5,39.7,2.0,23.8,2,75.11,HIGH,Within 72 hours
MT-005880,TRD,C5-Central,Zone-A,491,Traction Transformer,1,0,2,5.0,97.6,1,0,0,43,14,6.9,78.9,5,21.4,91,111,6,99.6,0,0,1,0,14.9,63.7,47.6,2.0,12.6,1,83.67,CRITICAL,Next available safe block
MT-005881,Engineering,C4-South,Zone-E,475,Sleeper Zone,4,18,3,13.7,22.8,1,0,0,54,15,14.3,86.6,3,19.2,46,75,10,100.0,2,0,1,1,22.3,95.7,24.5,41.1,30.1,0,100.0,CRITICAL,Next available safe block
MT-005882,TRD,C1-North,Zone-C,285,Section Insulator,4,26,2,19.2,5.0,0,0,0,45,19,22.5,100.0,6,7.0,90,109,8,69.8,0,0,1,0,22.5,56.7,42.3,92.6,74.6,5,100.0,CRITICAL,Next available safe block
MT-005883,Engineering,C2-East,Zone-A,404,Turnout,1,5,3,7.3,79.1,1,1,1,44,13,13.6,67.1,3,8.3,81,88,2,85.1,0,1,1,1,7.6,63.6,38.1,26.7,46.1,1,92.95,CRITICAL,Next available safe block
MT-005884,S&T,C2-East,Zone-C,163,Track Circuit,5,0,0,7.3,46.6,1,0,0,36,23,19.3,91.0,8,22.5,34,21,9,65.0,3,0,1,0,27.0,60.3,25.3,42.6,31.7,0,98.97,CRITICAL,Next available safe block
MT-005885,TRD,C2-East,Zone-A,277,Section Insulator,4,19,0,7.5,43.2,0,0,0,53,19,20.4,100.0,3,20.9,74,150,5,83.3,0,0,1,0,11.2,86.0,29.2,58.4,68.6,1,100.0,CRITICAL,Next available safe block
MT-005886,TRD,C1-North,Zone-C,334,Switchgear,1,0,1,10.3,84.1,0,1,1,48,13,10.6,91.4,3,7.2,82,137,8,76.0,1,1,1,1,10.8,59.0,73.2,24.7,27.3,1,77.07,HIGH,Within 72 hours
MT-005887,TRD,C2-East,Zone-D,964,Isolator,4,11,0,15.2,55.4,0,0,1,45,17,11.0,79.4,2,3.8,29,49,9,62.5,2,1,1,1,17.9,77.0,46.0,65.4,61.2,3,100.0,CRITICAL,Next available safe block
MT-005888,S&T,C2-East,Zone-E,861,Interlocking Module,3,3,1,12.3,63.8,1,0,0,50,16,16.5,100.0,9,28.5,21,54,8,82.6,1,0,1,0,35.5,47.5,30.7,29.8,25.0,1,96.71,CRITICAL,Next available safe block
MT-005889,S&T,C1-North,Zone-A,906,Axle Counter,2,4,3,13.5,58.8,1,0,0,47,22,22.0,100.0,1,21.5,162,190,9,96.5,2,1,1,2,19.7,60.3,33.1,27.7,18.8,1,100.0,CRITICAL,Next available safe block
MT-005890,TRD,C5-Central,Zone-E,139,Switchgear,4,0,1,21.7,66.7,1,0,1,52,15,15.1,88.9,5,20.1,168,170,8,85.3,0,0,1,2,32.7,82.2,34.2,39.1,32.2,5,100.0,CRITICAL,Next available safe block
MT-005891,TRD,C4-South,Zone-A,386,Isolator,4,21,1,13.0,36.8,1,0,1,40,21,23.3,78.6,3,28.2,44,63,12,60.7,0,0,1,2,13.0,74.6,41.0,78.3,57.5,0,100.0,CRITICAL,Next available safe block
MT-005892,TRD,C1-North,Zone-A,358,Section Insulator,3,12,3,17.4,49.5,0,0,1,45,16,12.2,87.8,6,16.2,112,144,7,100.0,3,0,1,0,31.6,55.9,37.0,63.0,40.4,2,100.0,CRITICAL,Next available safe block
MT-005893,TRD,C1-North,Zone-A,566,Traction Transformer,4,11,3,8.2,29.5,1,1,0,37,20,18.4,79.5,1,23.1,170,240,8,83.0,0,0,0,2,8.9,65.3,47.7,94.4,63.6,1,100.0,CRITICAL,Next available safe block
MT-005894,Engineering,C3-West,Zone-C,339,Turnout,4,8,1,15.6,50.9,1,0,1,49,19,19.0,96.8,6,32.6,42,15,6,75.1,0,1,1,0,19.2,49.0,44.7,16.5,12.5,1,100.0,CRITICAL,Next available safe block
MT-005895,TRD,C2-East,Zone-B,602,Traction Transformer,2,11,0,14.2,42.0,1,0,1,54,12,7.3,100.0,7,24.3,68,94,11,81.0,1,1,1,0,19.9,67.7,43.3,72.6,56.1,1,100.0,CRITICAL,Next available safe block
MT-005896,Engineering,C6-Coastal,Zone-C,683,Track Circuit,4,0,1,10.1,70.1,0,1,0,38,21,24.0,85.1,5,21.0,72,82,2,65.1,1,1,1,1,13.4,63.8,30.2,39.8,32.4,3,99.25,CRITICAL,Next available safe block
MT-005897,S&T,C5-Central,Zone-B,641,Point Machine,3,13,2,14.1,45.5,1,0,0,55,24,24.5,100.0,4,21.0,45,66,8,82.6,0,0,1,0,31.3,67.6,36.6,31.3,14.5,2,100.0,CRITICAL,Next available safe block
MT-005898,Engineering,C6-Coastal,Zone-C,450,Sleeper Zone,3,19,1,1.4,24.0,0,0,0,42,12,7.4,68.6,2,7.7,130,147,3,96.0,0,1,1,2,9.5,41.0,41.7,31.0,11.8,0,100.0,CRITICAL,Next available safe block
MT-005899,S&T,C3-West,Zone-B,640,Interlocking Module,5,10,1,15.4,35.1,1,0,1,38,12,10.8,57.9,3,13.1,33,65,5,67.9,1,0,1,0,21.2,87.0,45.1,11.9,20.5,0,99.35,CRITICAL,Next available safe block
MT-005900,TRD,C5-Central,Zone-A,411,Section Insulator,4,16,1,2.8,33.9,0,0,1,40,11,13.1,73.4,5,26.9,132,164,8,79.5,0,0,1,5,17.1,76.1,29.6,78.6,57.9,2,100.0,CRITICAL,Next available safe block
MT-005901,TRD,C2-East,Zone-A,698,OHE Contact Wire,2,4,1,21.2,83.5,0,0,1,37,16,14.1,67.6,3,18.0,24,56,10,85.3,1,0,1,3,16.4,69.7,26.8,36.4,33.5,1,90.72,CRITICAL,Next available safe block
MT-005902,TRD,C6-Coastal,Zone-B,207,Traction Transformer,3,12,3,10.7,45.4,0,0,1,39,14,9.0,70.0,4,8.5,150,145,2,90.8,0,0,1,0,10.4,86.4,40.9,66.0,56.7,2,100.0,CRITICAL,Next available safe block
MT-005903,Engineering,C2-East,Zone-B,930,Sleeper Zone,3,5,2,6.8,62.8,0,1,0,42,16,9.3,92.5,4,17.7,21,15,8,55.8,0,0,1,1,19.6,87.1,32.2,22.2,32.8,1,93.21,CRITICAL,Next available safe block
MT-005904,Engineering,C2-East,Zone-E,129,Sleeper Zone,1,0,0,17.3,97.2,1,0,1,37,17,19.6,67.0,5,23.2,47,68,8,88.5,1,1,1,0,18.5,41.3,32.7,48.9,19.2,0,67.83,HIGH,Within 72 hours
MT-005905,Engineering,C4-South,Zone-A,408,Track Circuit,4,6,0,14.8,55.8,1,0,0,50,18,16.0,91.6,2,34.9,88,60,11,100.0,1,1,1,0,18.4,45.2,34.4,21.4,2.2,0,99.73,CRITICAL,Next available safe block
MT-005906,TRD,C5-Central,Zone-C,585,Traction Transformer,4,18,0,12.1,35.0,1,1,0,48,18,21.5,83.2,4,19.3,161,222,6,82.6,2,0,1,4,24.8,80.5,15.3,73.8,54.6,2,100.0,CRITICAL,Next available safe block
MT-005907,TRD,C5-Central,Zone-E,145,OHE Insulator,4,0,0,0.5,64.5,0,1,0,47,10,17.2,89.1,2,17.1,103,111,6,100.0,0,0,0,0,8.3,93.2,51.6,49.2,52.3,0,93.03,CRITICAL,Next available safe block
MT-005908,TRD,C3-West,Zone-B,458,Isolator,3,23,1,19.0,37.7,1,1,1,51,17,14.0,94.7,2,7.8,51,17,6,56.5,1,1,0,0,9.1,70.6,40.5,64.4,51.6,0,100.0,CRITICAL,Next available safe block
MT-005909,Engineering,C1-North,Zone-C,236,Sleeper Zone,2,3,2,12.7,54.9,1,0,1,39,21,26.5,72.2,4,25.5,175,191,5,63.7,0,0,1,0,16.0,90.3,31.1,6.1,45.8,1,100.0,CRITICAL,Next available safe block
MT-005910,Engineering,C2-East,Zone-D,874,Sleeper Zone,4,13,4,8.2,28.9,1,0,1,44,20,17.1,93.4,3,26.4,167,193,9,94.0,0,0,0,0,22.0,30.1,28.9,22.9,44.0,0,99.31,CRITICAL,Next available safe block
MT-005911,Engineering,C2-East,Zone-D,674,Turnout,2,22,1,5.2,52.9,0,1,1,38,14,8.4,53.8,1,18.7,118,125,4,58.2,2,0,0,0,4.2,88.8,38.5,23.5,26.4,0,100.0,CRITICAL,Next available safe block
MT-005912,S&T,C6-Coastal,Zone-D,530,Track Circuit,1,24,1,20.9,44.3,0,1,0,36,17,12.4,90.9,5,22.7,135,159,8,63.7,0,0,1,1,27.7,41.5,29.8,37.1,11.6,0,98.55,CRITICAL,Next available safe block
MT-005913,TRD,C3-West,Zone-C,655,Isolator,5,22,0,14.6,8.1,1,1,0,42,24,27.9,100.0,6,28.7,151,163,12,88.4,0,0,1,1,25.0,110.0,21.7,98.0,78.2,2,100.0,CRITICAL,Next available safe block
MT-005914,Engineering,C5-Central,Zone-B,350,Track Circuit,4,1,0,23.6,57.2,0,0,0,40,18,31.1,81.9,3,20.8,170,188,6,74.2,0,0,1,0,13.5,65.7,33.7,19.7,4.5,0,98.8,CRITICAL,Next available safe block
MT-005915,TRD,C4-South,Zone-C,532,OHE Insulator,3,18,1,21.1,46.0,0,1,0,46,16,15.0,84.4,1,8.6,56,65,6,66.5,1,0,1,0,13.1,84.4,43.4,63.5,53.5,3,100.0,CRITICAL,Next available safe block
MT-005916,Engineering,C5-Central,Zone-E,946,Sleeper Zone,1,3,2,13.5,84.7,1,1,0,39,20,23.4,85.9,2,5.0,33,73,10,100.0,1,1,1,1,17.7,68.6,38.6,50.7,30.0,1,88.6,CRITICAL,Next available safe block
MT-005917,S&T,C4-South,Zone-E,306,Point Machine,2,0,3,15.2,82.8,0,0,0,37,11,19.4,55.6,0,26.3,167,186,6,67.1,0,1,1,3,5.1,61.8,46.4,38.5,23.3,1,72.88,HIGH,Within 72 hours
MT-005918,TRD,C4-South,Zone-D,545,Traction Transformer,3,3,3,1.6,72.0,0,0,0,48,12,14.6,78.5,2,14.3,55,85,4,74.2,1,0,0,1,12.2,88.0,42.7,49.3,43.0,1,98.08,CRITICAL,Next available safe block
MT-005919,Engineering,C5-Central,Zone-B,158,Turnout,3,19,5,17.0,26.6,0,0,0,36,18,22.7,83.0,0,4.0,166,151,7,94.8,0,1,1,1,7.1,68.1,23.1,15.1,18.6,1,100.0,CRITICAL,Next available safe block
MT-005920,TRD,C6-Coastal,Zone-E,305,Section Insulator,4,4,2,13.2,53.7,1,0,1,41,16,18.0,84.9,3,18.8,128,169,9,100.0,0,1,1,0,20.5,87.1,48.4,53.2,41.7,1,100.0,CRITICAL,Next available safe block
MT-005921,Engineering,C2-East,Zone-A,430,Turnout,4,1,1,11.9,48.0,1,0,1,45,18,15.2,88.7,5,16.0,151,133,12,88.6,0,0,1,1,15.7,37.6,20.3,27.2,15.3,1,100.0,CRITICAL,Next available safe block
MT-005922,S&T,C4-South,Zone-A,695,Interlocking Module,3,22,1,8.9,29.8,0,0,0,41,17,23.6,95.7,5,21.8,124,152,12,83.7,0,1,1,1,22.0,75.5,33.9,14.5,18.6,0,100.0,CRITICAL,Next available safe block
MT-005923,Engineering,C6-Coastal,Zone-D,624,Sleeper Zone,3,7,2,17.0,48.7,0,0,1,37,19,21.6,78.2,1,20.5,72,68,12,78.7,0,1,1,1,18.3,47.2,30.2,22.9,19.9,1,96.35,CRITICAL,Next available safe block
MT-005924,TRD,C3-West,Zone-D,848,Switchgear,4,14,2,8.5,19.9,1,0,1,39,19,22.6,70.3,5,30.2,61,94,7,100.0,0,0,1,0,10.5,80.7,45.6,94.4,64.5,2,99.37,CRITICAL,Next available safe block
MT-005925,Engineering,C3-West,Zone-D,257,Track Circuit,4,0,1,4.5,63.4,1,0,0,40,11,11.9,72.3,1,9.8,159,217,11,67.3,1,0,1,1,13.6,64.5,34.0,29.3,13.4,1,97.32,CRITICAL,Next available safe block
MT-005926,TRD,C4-South,Zone-E,203,OHE Contact Wire,5,4,1,5.2,37.1,1,0,1,42,15,18.4,76.9,1,16.2,88,138,2,71.4,0,0,1,2,14.5,59.0,44.6,84.4,53.9,0,100.0,CRITICAL,Next available safe block
MT-005927,TRD,C2-East,Zone-B,458,OHE Contact Wire,4,6,1,3.7,53.4,0,0,1,42,20,23.7,100.0,6,18.3,140,101,11,42.1,1,0,0,0,16.5,74.2,34.4,45.7,34.8,0,100.0,CRITICAL,Next available safe block
MT-005928,TRD,C4-South,Zone-D,951,OHE Contact Wire,2,3,2,18.7,64.5,0,1,0,35,16,15.7,79.4,2,16.5,67,65,2,95.9,1,0,1,1,11.0,91.7,43.7,42.2,39.4,1,97.99,CRITICAL,Next available safe block
MT-005929,TRD,C3-West,Zone-C,464,OHE Insulator,5,7,1,9.0,47.9,0,1,0,36,16,13.8,64.0,2,34.9,50,50,12,94.4,0,0,1,3,34.1,75.6,53.1,61.9,56.9,3,100.0,CRITICAL,Next available safe block
MT-005930,S&T,C3-West,Zone-D,654,Track Circuit,2,0,2,11.4,77.6,1,1,0,36,23,21.6,94.5,3,11.6,176,196,5,95.7,1,0,1,0,11.9,54.0,38.3,24.2,35.6,0,100.0,CRITICAL,Next available safe block
MT-005931,Engineering,C5-Central,Zone-E,278,Turnout,5,7,0,21.6,48.1,1,0,0,44,19,16.4,83.7,4,23.4,116,122,10,83.8,0,0,1,0,37.7,74.8,29.0,23.9,20.3,1,99.96,CRITICAL,Next available safe block
MT-005932,Engineering,C2-East,Zone-B,457,Sleeper Zone,4,18,4,5.3,18.2,0,0,0,42,13,18.8,68.1,5,30.4,122,150,6,52.5,0,0,0,2,48.1,58.9,30.8,45.8,23.5,1,100.0,CRITICAL,Next available safe block
MT-005933,Engineering,C5-Central,Zone-D,363,Bridge Component,3,0,3,4.1,67.4,1,0,0,49,9,0.3,82.3,3,21.8,168,151,9,91.4,0,0,1,0,14.8,50.5,42.5,28.2,27.4,1,100.0,CRITICAL,Next available safe block
MT-005934,S&T,C6-Coastal,Zone-A,854,Signal,2,7,1,13.2,65.9,1,1,0,37,11,16.8,59.9,5,25.7,42,60,8,88.3,0,1,1,2,23.5,68.3,50.6,26.5,26.0,2,99.16,CRITICAL,Next available safe block
MT-005935,Engineering,C6-Coastal,Zone-D,648,Track Circuit,2,4,1,8.3,72.4,0,0,0,33,16,8.5,79.5,1,9.9,167,181,10,73.9,0,0,1,1,3.7,38.9,25.9,14.9,20.0,0,75.38,HIGH,Within 72 hours
MT-005936,TRD,C6-Coastal,Zone-D,973,OHE Insulator,2,3,1,19.1,77.3,0,1,1,43,22,26.3,100.0,3,17.0,118,118,12,73.0,0,1,0,0,15.8,72.1,38.4,31.9,35.6,2,98.27,CRITICAL,Next available safe block
MT-005937,TRD,C1-North,Zone-B,452,Section Insulator,4,26,3,10.9,5.0,0,0,1,41,14,18.1,83.9,3,18.1,133,135,12,54.1,0,0,1,1,16.6,94.0,45.4,98.0,65.6,1,100.0,CRITICAL,Next available safe block
MT-005938,Engineering,C6-Coastal,Zone-C,957,Turnout,3,21,4,6.8,28.3,1,0,0,40,14,18.3,83.6,1,3.3,70,58,9,71.4,0,1,1,1,18.6,39.3,26.6,24.6,11.0,2,100.0,CRITICAL,Next available safe block
MT-005939,Engineering,C4-South,Zone-D,463,Bridge Component,3,4,3,7.3,50.2,0,0,1,44,22,20.4,96.7,5,32.9,91,99,6,90.7,0,0,1,0,14.1,67.9,28.5,18.7,16.8,2,99.11,CRITICAL,Next available safe block
MT-005940,Engineering,C5-Central,Zone-D,349,Bridge Component,5,0,0,17.8,43.7,1,1,0,30,17,19.3,51.4,2,21.9,106,163,2,75.4,0,1,1,3,28.2,46.9,30.3,29.2,17.6,2,100.0,CRITICAL,Next available safe block
MT-005941,Engineering,C6-Coastal,Zone-E,219,Bridge Component,2,22,1,9.8,51.0,1,0,1,55,14,11.3,87.0,5,12.6,170,125,11,66.7,0,0,1,1,13.2,28.8,50.8,18.1,0.0,1,100.0,CRITICAL,Next available safe block
MT-005942,Engineering,C2-East,Zone-B,291,Turnout,4,12,3,14.7,28.6,1,0,1,33,18,19.1,75.6,4,13.4,125,138,10,90.8,0,1,1,2,24.3,50.5,48.1,30.0,17.6,1,100.0,CRITICAL,Next available safe block
MT-005943,Engineering,C6-Coastal,Zone-E,906,Turnout,3,0,1,6.3,88.3,1,0,0,34,14,14.3,77.3,4,14.5,44,65,8,100.0,0,0,1,5,17.9,49.5,35.4,40.7,0.0,0,80.88,CRITICAL,Next available safe block
MT-005944,S&T,C4-South,Zone-D,161,Interlocking Module,2,0,0,5.0,86.8,1,0,0,45,17,23.1,84.9,4,13.4,98,106,9,67.7,1,0,1,2,13.5,91.7,43.3,29.1,17.6,1,88.76,CRITICAL,Next available safe block
MT-005945,S&T,C4-South,Zone-D,309,Axle Counter,4,9,0,5.8,57.8,1,0,0,45,12,8.3,90.6,4,15.8,155,202,5,78.0,0,1,1,1,16.3,49.8,39.6,33.3,28.5,0,100.0,CRITICAL,Next available safe block
MT-005946,Engineering,C4-South,Zone-A,906,Track Circuit,4,24,3,7.0,7.3,0,1,0,54,17,16.0,100.0,5,18.4,52,61,3,80.4,0,0,0,0,14.8,32.9,23.3,31.1,20.1,0,100.0,CRITICAL,Next available safe block
MT-005947,Engineering,C4-South,Zone-E,151,Rail Joint,1,5,1,16.0,69.6,0,1,1,33,16,14.8,83.1,2,18.0,105,127,8,69.9,1,0,1,1,7.0,84.8,36.7,68.4,31.2,1,88.38,CRITICAL,Next available safe block
MT-005948,Engineering,C4-South,Zone-B,821,Turnout,3,12,2,1.9,37.1,0,0,1,44,19,11.6,100.0,4,8.2,168,183,6,85.1,2,0,1,6,13.5,42.6,26.5,41.2,26.4,0,100.0,CRITICAL,Next available safe block
MT-005949,TRD,C2-East,Zone-D,412,OHE Insulator,4,3,0,4.0,66.5,1,0,1,44,22,22.6,86.2,8,23.3,177,218,9,86.6,0,1,1,1,29.7,63.4,45.0,55.2,47.4,2,100.0,CRITICAL,Next available safe block
MT-005950,S&T,C1-North,Zone-A,378,Interlocking Module,1,12,0,16.3,66.9,0,0,0,48,12,15.2,80.8,7,29.4,71,58,12,100.0,1,1,0,2,26.6,69.4,17.2,42.5,18.4,1,99.41,CRITICAL,Next available safe block
MT-005951,Engineering,C3-West,Zone-A,487,Rail Joint,3,0,2,15.1,65.4,0,1,0,51,21,16.8,100.0,7,31.1,144,174,4,100.0,0,1,1,1,26.2,55.0,44.0,32.1,30.2,0,100.0,CRITICAL,Next available safe block
MT-005952,Engineering,C1-North,Zone-C,301,Turnout,4,14,1,16.0,25.4,1,0,0,38,21,23.9,94.5,2,22.0,57,69,2,99.9,0,1,0,0,6.1,50.5,35.1,42.0,12.2,0,100.0,CRITICAL,Next available safe block
MT-005953,S&T,C3-West,Zone-B,238,Point Machine,4,10,3,3.7,32.4,1,0,0,39,17,15.5,88.5,3,12.2,98,94,12,56.8,1,0,1,0,17.2,33.1,27.5,27.7,10.9,0,100.0,CRITICAL,Next available safe block
MT-005954,TRD,C5-Central,Zone-A,951,Section Insulator,4,1,0,11.7,60.8,0,1,0,53,13,17.4,97.9,4,20.3,73,122,11,78.7,0,0,1,3,22.5,91.3,39.5,55.3,53.7,1,100.0,CRITICAL,Next available safe block
MT-005955,Engineering,C4-South,Zone-B,118,Rail Joint,2,0,1,0.6,78.8,1,1,0,41,18,13.8,82.1,3,34.5,24,55,4,75.0,0,0,1,1,19.2,20.0,48.2,48.2,14.7,1,76.12,HIGH,Within 72 hours
MT-005956,TRD,C5-Central,Zone-D,420,OHE Insulator,3,23,2,2.0,27.9,0,0,0,39,23,25.0,100.0,5,22.6,130,169,3,100.0,0,0,0,3,19.9,75.4,27.3,86.8,70.2,0,100.0,CRITICAL,Next available safe block
MT-005957,Engineering,C5-Central,Zone-C,194,Bridge Component,4,0,3,9.4,51.4,1,1,0,34,19,19.6,87.7,3,19.2,54,40,8,79.2,2,1,1,1,16.3,58.6,34.9,39.3,20.8,1,100.0,CRITICAL,Next available safe block
MT-005958,Engineering,C3-West,Zone-B,229,Bridge Component,2,19,2,13.8,36.6,0,0,0,54,15,17.1,88.7,2,24.4,80,123,7,100.0,0,0,1,0,7.4,92.4,35.8,36.3,31.1,1,100.0,CRITICAL,Next available safe block
MT-005959,TRD,C2-East,Zone-C,204,Switchgear,3,1,0,19.2,82.2,0,0,0,40,23,28.6,81.1,2,36.8,20,73,11,77.0,2,0,1,4,15.1,53.3,39.9,26.7,26.1,1,92.78,CRITICAL,Next available safe block
MT-005960,S&T,C4-South,Zone-B,296,Axle Counter,4,11,1,9.0,34.2,1,0,0,49,17,12.8,82.7,1,12.4,175,214,9,62.7,2,1,1,2,12.7,57.2,35.6,46.3,16.2,0,98.03,CRITICAL,Next available safe block
MT-005961,Engineering,C6-Coastal,Zone-B,359,Turnout,4,14,2,15.5,26.2,1,0,1,50,12,13.3,81.0,5,16.1,143,181,6,95.8,1,0,1,1,15.9,93.8,46.2,14.4,8.1,2,100.0,CRITICAL,Next available safe block
MT-005962,S&T,C5-Central,Zone-E,138,Interlocking Module,1,23,1,5.6,51.6,0,1,0,38,13,10.1,68.6,4,12.0,115,103,11,96.9,0,0,1,0,14.1,40.2,41.2,6.2,27.9,3,100.0,CRITICAL,Next available safe block
MT-005963,Engineering,C1-North,Zone-C,600,Turnout,2,0,0,21.7,67.4,1,0,1,44,13,9.6,85.6,2,20.5,175,197,5,57.3,3,0,1,1,6.5,39.7,34.2,9.4,20.2,0,95.02,CRITICAL,Next available safe block
MT-005964,TRD,C4-South,Zone-B,916,Section Insulator,3,8,1,17.3,50.6,1,0,0,35,19,18.0,74.2,7,18.9,51,59,7,78.0,3,1,1,1,22.3,59.6,15.0,44.4,37.6,3,100.0,CRITICAL,Next available safe block
MT-005965,TRD,C2-East,Zone-E,230,Switchgear,4,0,0,6.9,69.8,1,0,0,48,11,10.0,78.5,5,19.1,66,78,7,84.0,0,0,1,3,31.8,84.0,40.1,53.0,40.7,3,100.0,CRITICAL,Next available safe block
MT-005966,S&T,C4-South,Zone-E,253,Interlocking Module,4,0,0,9.1,78.9,0,0,1,48,11,11.0,91.7,6,29.6,153,149,8,72.1,1,0,1,2,22.4,71.2,32.2,36.5,8.3,0,100.0,CRITICAL,Next available safe block
MT-005967,S&T,C6-Coastal,Zone-C,652,Axle Counter,2,9,2,13.6,50.1,0,1,0,45,14,14.3,73.8,1,10.0,167,212,3,100.0,0,1,1,0,3.1,72.2,20.8,30.2,26.8,0,100.0,CRITICAL,Next available safe block
MT-005968,Engineering,C6-Coastal,Zone-D,420,Sleeper Zone,1,16,2,8.3,54.6,1,0,0,53,16,21.5,95.3,6,15.5,109,105,9,95.3,2,0,1,1,42.5,57.2,34.6,43.4,24.4,1,100.0,CRITICAL,Next available safe block
MT-005969,S&T,C5-Central,Zone-C,221,Point Machine,4,30,0,4.6,7.8,1,0,0,35,11,14.1,56.6,5,19.3,57,51,12,100.0,0,0,1,2,16.5,20.0,30.1,42.0,35.2,0,98.19,CRITICAL,Next available safe block
MT-005970,S&T,C1-North,Zone-B,855,Interlocking Module,5,6,0,14.1,40.1,0,1,1,40,23,17.5,83.0,1,17.0,111,103,6,100.0,1,0,1,1,6.0,65.9,27.7,26.2,21.1,1,100.0,CRITICAL,Next available safe block
MT-005971,S&T,C5-Central,Zone-D,856,Track Circuit,4,7,3,12.2,43.5,0,0,1,42,19,21.5,96.4,1,20.2,158,198,7,71.6,2,0,1,2,6.2,47.4,26.2,18.9,20.4,0,100.0,CRITICAL,Next available safe block
MT-005972,Engineering,C2-East,Zone-C,243,Rail Joint,3,8,1,8.0,50.9,0,1,1,43,15,18.5,85.7,1,1.0,55,62,8,72.5,0,0,1,0,4.4,40.0,28.5,44.5,14.1,0,90.22,CRITICAL,Next available safe block
MT-005973,S&T,C3-West,Zone-C,285,Axle Counter,5,9,0,13.5,35.6,1,0,0,51,18,19.9,93.2,3,1.0,70,71,6,66.9,0,1,1,2,22.1,44.7,38.2,48.5,8.2,2,97.66,CRITICAL,Next available safe block
MT-005974,S&T,C6-Coastal,Zone-C,646,Point Machine,3,10,1,1.3,57.7,1,0,1,43,17,18.1,80.2,4,21.3,91,137,10,64.7,0,0,1,0,30.3,28.9,31.0,13.2,7.8,0,100.0,CRITICAL,Next available safe block
MT-005975,Engineering,C1-North,Zone-C,310,Rail Joint,3,0,0,14.6,66.5,1,0,0,49,10,12.1,88.9,5,24.2,154,187,4,82.8,1,0,1,0,13.8,32.7,49.7,20.7,17.8,1,100.0,CRITICAL,Next available safe block
MT-005976,S&T,C6-Coastal,Zone-D,499,Axle Counter,1,0,1,13.3,90.3,0,0,0,41,18,15.5,77.7,3,8.2,82,97,6,77.4,0,0,1,2,8.2,56.6,42.5,18.4,27.2,0,50.45,MEDIUM,Within 7 days
MT-005977,Engineering,C2-East,Zone-B,132,Track Circuit,5,6,1,5.7,46.4,0,0,1,43,12,9.5,89.0,2,10.8,167,220,12,97.0,1,1,1,0,24.1,64.3,45.7,23.6,23.6,1,100.0,CRITICAL,Next available safe block
MT-005978,Engineering,C2-East,Zone-E,258,Turnout,3,26,0,0.5,18.4,1,0,0,32,16,12.6,72.9,2,16.5,29,60,8,79.7,0,0,1,2,11.0,68.3,36.8,30.0,13.9,1,100.0,CRITICAL,Next available safe block
MT-005979,TRD,C6-Coastal,Zone-C,505,OHE Insulator,3,9,1,15.6,63.4,0,0,1,35,18,8.8,91.5,6,20.1,178,205,2,98.4,0,0,0,2,16.3,89.2,46.7,49.0,47.8,2,100.0,CRITICAL,Next available safe block
